,Batch,Classifier,FPS,Memory,Method,Run,Time
1277,1.0,LR,0.00949293818013429,176.0,CA-LBF I,10.0,6.640551001204495e-05
1278,2.0,LR,0.016963528413910092,176.0,CA-LBF I,10.0,7.098344351740793e-05
1279,3.0,LR,0.0237534354142128,176.0,CA-LBF I,10.0,8.792501267555838e-05
1280,4.0,LR,0.016402405686167305,176.0,CA-LBF I,10.0,8.928479000740526e-05
1281,5.0,LR,0.020439448134900357,208.0,CA-LBF I,10.0,0.0001053226439290027
1282,6.0,LR,0.01902478017585931,208.0,CA-LBF I,10.0,0.00011617230278538567
1283,7.0,LR,0.01355421686746988,208.0,CA-LBF I,10.0,0.00012714005309677918
1284,8.0,LR,0.027584245698848285,208.0,CA-LBF I,10.0,0.00012429935272914705
1285,9.0,LR,0.018585858585858588,272.0,CA-LBF I,10.0,0.00014235125757800318
1286,10.0,LR,0.027749360613810743,272.0,CA-LBF I,10.0,0.0001398877641515276
1287,0.0,LR,0.004327902240325866,144.0,CA-LBF II,10.0,3.6592572648948596e-05
1288,1.0,LR,0.009956008335262792,176.0,CA-LBF II,10.0,6.390557744196342e-05
1289,2.0,LR,0.020144189991518235,176.0,CA-LBF II,10.0,7.305699265349456e-05
1290,3.0,LR,0.0353356890459364,176.0,CA-LBF II,10.0,8.863334339189332e-05
1291,4.0,LR,0.041370512119555315,176.0,CA-LBF II,10.0,9.105215428775771e-05
1292,5.0,LR,0.04922500425821836,208.0,CA-LBF II,10.0,0.00010638909715834496
1293,6.0,LR,0.056594724220623505,208.0,CA-LBF II,10.0,0.00011445033575046087
1294,7.0,LR,0.06114457831325301,208.0,CA-LBF II,10.0,0.0001224727987499594
1295,8.0,LR,0.07237309825110194,208.0,CA-LBF II,10.0,0.00012246982471362963
1296,9.0,LR,0.07488215488215488,272.0,CA-LBF II,10.0,0.0001351307930420937
1297,10.0,LR,0.07915601023017903,272.0,CA-LBF II,10.0,0.00013470104479244494
1298,0.0,LR,0.0002545824847250509,27968.0,IA-LBF,10.0,4.0001091803593304e-05
1299,1.0,LR,0.00023153507756425097,31536.0,IA-LBF,10.0,1.0130316390041493e-05
1300,2.0,LR,0.00021204410517387616,33856.0,IA-LBF,10.0,9.498160904373865e-06
1301,3.0,LR,0.00019630938358853554,37232.0,IA-LBF,10.0,1.1505922341247812e-05
1302,4.0,LR,0.00036449790413705123,40960.0,IA-LBF,10.0,9.92503898272376e-06
1303,5.0,LR,0.00034065746891500596,44640.0,IA-LBF,10.0,1.102957982739967e-05
1304,6.0,LR,0.000319744204636291,47712.0,IA-LBF,10.0,1.0980142129434122e-05
1305,7.0,LR,0.00045180722891566266,49440.0,IA-LBF,10.0,1.0826979258452037e-05
1306,8.0,LR,0.00042656050049765394,52000.0,IA-LBF,10.0,9.984335631689758e-06
1307,9.0,LR,0.00040404040404040404,54384.0,IA-LBF,10.0,9.998214467895254e-06
1308,10.0,LR,0.0006393861892583121,57088.0,IA-LBF,10.0,9.807876142791304e-06
1309,0.0,LR,0.004327902240325866,144.0,LBF,10.0,1.4943868571724104e-05
1310,1.0,LR,0.004862236628849271,144.0,LBF,10.0,9.576809356816082e-06
1311,2.0,LR,0.0057251908396946565,144.0,LBF,10.0,8.95603069131305e-06
1312,3.0,LR,0.007067137809187279,144.0,LBF,10.0,1.0916306270108679e-05
1313,4.0,LR,0.007836704938946601,144.0,LBF,10.0,9.352735464009013e-06
1314,5.0,LR,0.007835121785045137,144.0,LBF,10.0,1.0275247186051364e-05
1315,6.0,LR,0.008952837729816147,144.0,LBF,10.0,1.0210362392750698e-05
1316,7.0,LR,0.01069277108433735,144.0,LBF,10.0,1.0099331703106728e-05
1317,8.0,LR,0.013792122849424143,144.0,LBF,10.0,9.345909166236925e-06
1318,9.0,LR,0.01494949494949495,144.0,LBF,10.0,9.387545674853413e-06
1319,10.0,LR,0.01764705882352941,144.0,LBF,10.0,9.102038187197489e-06
1320,0.0,SVM,0.0028504793988079814,144.0,CA-LBF I,11.0,2.9179166039202444e-05
1321,1.0,SVM,0.06145906638517476,176.0,CA-LBF I,11.0,1.9536473444388614e-05
1322,2.0,SVM,0.006021505376344086,176.0,CA-LBF I,11.0,3.3193604085455295e-05
1323,3.0,SVM,0.03167062549485352,176.0,CA-LBF I,11.0,3.582560669831715e-05
1324,4.0,SVM,0.01906507791017415,176.0,CA-LBF I,11.0,4.510513479778875e-05
1325,5.0,SVM,0.05321697467488022,208.0,CA-LBF I,11.0,4.9861634915300425e-05
1326,6.0,SVM,0.03159582999198075,208.0,CA-LBF I,11.0,6.623724146345302e-05
1327,7.0,SVM,0.14831528279181708,208.0,CA-LBF I,11.0,4.077800346263481e-05
1328,8.0,SVM,0.051682521652704816,208.0,CA-LBF I,11.0,8.048386682839503e-05
1329,9.0,SVM,0.2137764025292614,272.0,CA-LBF I,11.0,5.1266933924938686e-05
1330,10.0,SVM,0.021483375959079284,272.0,CA-LBF I,11.0,0.0001108492734278562
1331,0.0,SVM,0.0028504793988079814,144.0,CA-LBF II,11.0,2.7646602499893522e-05
1332,1.0,SVM,0.015247478301665493,176.0,CA-LBF II,11.0,2.2766006438069325e-05
1333,2.0,SVM,0.016344086021505378,176.0,CA-LBF II,11.0,3.540120184174217e-05
1334,3.0,SVM,0.138756927949327,176.0,CA-LBF II,11.0,3.660615549047953e-05
1335,4.0,SVM,0.14133822181484876,176.0,CA-LBF II,11.0,4.361130884574162e-05
1336,5.0,SVM,0.1461327857631759,208.0,CA-LBF II,11.0,5.662391789226611e-05
1337,6.0,SVM,0.15396952686447474,208.0,CA-LBF II,11.0,6.440820912065724e-05
1338,7.0,SVM,0.154632972322503,208.0,CA-LBF II,11.0,5.73220718923081e-05
1339,8.0,SVM,0.3052676416299872,208.0,CA-LBF II,11.0,7.273997189844968e-05
1340,9.0,SVM,0.317772097403471,272.0,CA-LBF II,11.0,8.346583392169025e-05
1341,10.0,SVM,0.3190537084398977,272.0,CA-LBF II,11.0,9.872511865691187e-05
1342,0.0,SVM,0.0,30464.0,IA-LBF,11.0,2.915346733877592e-05
1343,1.0,SVM,0.0,33056.0,IA-LBF,11.0,1.0087282331158017e-05
1344,2.0,SVM,0.0,36880.0,IA-LBF,11.0,1.2491748540727925e-05
1345,3.0,SVM,0.0,39504.0,IA-LBF,11.0,1.1262062674241443e-05
1346,4.0,SVM,0.0,41728.0,IA-LBF,11.0,1.1106744346776939e-05
1347,5.0,SVM,0.0,44944.0,IA-LBF,11.0,1.3060094904602811e-05
1348,6.0,SVM,0.00016038492381716118,47328.0,IA-LBF,11.0,1.2680299564607426e-05
1349,7.0,SVM,0.00015042117930204573,49952.0,IA-LBF,11.0,9.702793525806831e-06
1350,8.0,SVM,0.0001419849495953429,52480.0,IA-LBF,11.0,1.2176696079436558e-05
1351,9.0,SVM,0.0001345351809498184,54896.0,IA-LBF,11.0,1.285477636261938e-05
1352,10.0,SVM,0.0001278772378516624,57168.0,IA-LBF,11.0,1.331376930284401e-05
1353,0.0,SVM,0.0028504793988079814,144.0,LBF,11.0,1.6809524900569104e-05
1354,1.0,SVM,0.005160684963640629,144.0,LBF,11.0,9.343337221264344e-06
1355,2.0,SVM,0.0064516129032258064,144.0,LBF,11.0,1.1308064599254813e-05
1356,3.0,SVM,0.007521773555027712,144.0,LBF,11.0,9.537237808417483e-06
1357,4.0,SVM,0.008432630614115491,144.0,LBF,11.0,9.430394627741264e-06
1358,5.0,SVM,0.009753593429158111,144.0,LBF,11.0,1.105925848869862e-05
1359,6.0,SVM,0.01090617481956696,144.0,LBF,11.0,1.0802691295092417e-05
1360,7.0,SVM,0.012033694344163659,144.0,LBF,11.0,8.203879215613225e-06
1361,8.0,SVM,0.013488570211557575,144.0,LBF,11.0,1.0253981592253687e-05
1362,9.0,SVM,0.015875151352078568,144.0,LBF,11.0,1.0857710967192779e-05
1363,10.0,SVM,0.017135549872122763,144.0,LBF,11.0,1.11610626728272e-05
1364,0.0,NN,0.034983156258097954,144.0,CA-LBF I,11.0,0.0016720904987053955
1365,1.0,NN,0.01688951442646024,176.0,CA-LBF I,11.0,8.485129265369717e-05
1366,2.0,NN,0.027741935483870966,176.0,CA-LBF I,11.0,0.00013921616977675822
1367,3.0,NN,0.04631828978622328,176.0,CA-LBF I,11.0,0.0001631020510345079
1368,4.0,NN,0.03794683776351971,176.0,CA-LBF I,11.0,0.0001813193079841582
1369,5.0,NN,0.0419233401779603,208.0,CA-LBF I,11.0,0.0002480839297979204
1370,6.0,NN,0.03897353648757017,208.0,CA-LBF I,11.0,0.0002576234187009181
1371,7.0,NN,0.029332129963898917,208.0,CA-LBF I,11.0,0.00026374795084931497
1372,8.0,NN,0.03393440295328695,208.0,CA-LBF I,11.0,0.00034347145572273747
1373,9.0,NN,0.055966635275124445,272.0,CA-LBF I,11.0,0.00039540804349459137
1374,10.0,NN,0.06918158567774936,272.0,CA-LBF I,11.0,0.0003900453603193319
1375,0.0,NN,0.037056232184503754,144.0,CA-LBF II,11.0,0.001542843613669137
1376,1.0,NN,0.10602861834388928,176.0,CA-LBF II,11.0,0.0017602211212221519
1377,2.0,NN,0.16838709677419356,176.0,CA-LBF II,11.0,0.002162475803581016
1378,3.0,NN,0.20902612826603326,176.0,CA-LBF II,11.0,0.0017758884865218673
1379,4.0,NN,0.2403299725022915,176.0,CA-LBF II,11.0,0.00174812212029928
1380,5.0,NN,0.26283367556468173,208.0,CA-LBF II,11.0,0.0018025755387618828
1381,6.0,NN,0.29943865276663995,208.0,CA-LBF II,11.0,0.0018175139000906517
1382,7.0,NN,0.31498194945848373,208.0,CA-LBF II,11.0,0.0022307081678553083
1383,8.0,NN,0.33338066164986513,208.0,CA-LBF II,11.0,0.0019508181391535578
1384,9.0,NN,0.3500605408314274,272.0,CA-LBF II,11.0,0.0018843637930380333
1385,10.0,NN,0.36419437340153454,272.0,CA-LBF II,11.0,0.0018827935018559255
1386,0.0,NN,0.010365379632029024,20624.0,IA-LBF,11.0,0.0015053817416277259
1387,1.0,NN,0.013370865587614356,22176.0,IA-LBF,11.0,2.0965995630288026e-05
1388,2.0,NN,0.016344086021505378,23584.0,IA-LBF,11.0,2.5553822022750664e-05
1389,3.0,NN,0.019596199524940617,25984.0,IA-LBF,11.0,2.1644153040969025e-05
1390,4.0,NN,0.021631530705774518,28240.0,IA-LBF,11.0,2.1423541658646834e-05
1391,5.0,NN,0.02344284736481862,30480.0,IA-LBF,11.0,2.4641203187807962e-05
1392,6.0,NN,0.02566158781074579,33664.0,IA-LBF,11.0,2.3790307947107265e-05
1393,7.0,NN,0.02572202166064982,35744.0,IA-LBF,11.0,1.8339395027398567e-05
1394,8.0,NN,0.02697714042311515,38496.0,IA-LBF,11.0,2.3158820899757178e-05
1395,9.0,NN,0.027579712094712768,41520.0,IA-LBF,11.0,2.5129615640937663e-05
1396,10.0,NN,0.028005115089514067,43152.0,IA-LBF,11.0,2.5321440984206488e-05
1397,0.0,NN,0.030837004405286344,144.0,LBF,11.0,4.628326043656806e-05
1398,1.0,NN,0.034482758620689655,144.0,LBF,11.0,2.0185446838125648e-05
1399,2.0,NN,0.0378494623655914,144.0,LBF,11.0,2.459717984021452e-05
1400,3.0,NN,0.04196357878068092,144.0,LBF,11.0,2.053516039709827e-05
1401,4.0,NN,0.04747937671860678,144.0,LBF,11.0,2.0465910187400724e-05
1402,5.0,NN,0.0501368925393566,144.0,LBF,11.0,2.4100556907812095e-05
1403,6.0,NN,0.05308740978348035,144.0,LBF,11.0,2.3156342536149056e-05
1404,7.0,NN,0.05400120336943442,144.0,LBF,11.0,1.7730708925243228e-05
1405,8.0,NN,0.05438023569501633,144.0,LBF,11.0,2.2217538401391552e-05
1406,9.0,NN,0.05610117045607426,144.0,LBF,11.0,2.3497861041348592e-05
1407,10.0,NN,0.05703324808184143,144.0,LBF,11.0,2.4341000340832495e-05
1408,0.0,LR,0.0028504793988079814,144.0,CA-LBF I,11.0,4.134311854282272e-05
1409,1.0,LR,0.007975604034717336,176.0,CA-LBF I,11.0,6.141998955817638e-05
1410,2.0,LR,0.00989247311827957,176.0,CA-LBF I,11.0,7.552131083001735e-05
1411,3.0,LR,0.010886777513855899,176.0,CA-LBF I,11.0,7.999586366518899e-05
1412,4.0,LR,0.01008249312557287,176.0,CA-LBF I,11.0,8.688675417445013e-05
1413,5.0,LR,0.017453798767967144,208.0,CA-LBF I,11.0,0.00010223457922084697
1414,6.0,LR,0.01780272654370489,208.0,CA-LBF I,11.0,0.00010948964315243918
1415,7.0,LR,0.018501805054151624,208.0,CA-LBF I,11.0,0.00010108204244823813
1416,8.0,LR,0.01519238960670169,208.0,CA-LBF I,11.0,0.00012739433320297272
1417,9.0,LR,0.025023543656666217,272.0,CA-LBF I,11.0,0.0001385330906033268
1418,10.0,LR,0.022506393861892585,272.0,CA-LBF I,11.0,0.00015184487721528432
1419,0.0,LR,0.0028504793988079814,144.0,CA-LBF II,11.0,3.911812605021032e-05
1420,1.0,LR,0.008679333802486512,176.0,CA-LBF II,11.0,6.12102603516638e-05
1421,2.0,LR,0.012688172043010752,176.0,CA-LBF II,11.0,7.482831408868687e-05
1422,3.0,LR,0.016033254156769598,176.0,CA-LBF II,11.0,7.913468784316447e-05
1423,4.0,LR,0.018881759853345555,176.0,CA-LBF II,11.0,8.848791795152846e-05
1424,5.0,LR,0.026694045174537988,208.0,CA-LBF II,11.0,0.00010297159930977089
1425,6.0,LR,0.03560545308740978,208.0,CA-LBF II,11.0,0.00011029560699780121
1426,7.0,LR,0.04061371841155235,208.0,CA-LBF II,11.0,0.00010150237291617601
1427,8.0,LR,0.044157319324151637,208.0,CA-LBF II,11.0,0.0001239578342239475
1428,9.0,LR,0.05300686129422844,272.0,CA-LBF II,11.0,0.0001400096996410473
1429,10.0,LR,0.055498721227621485,272.0,CA-LBF II,11.0,0.00014864134441542278
1430,0.0,LR,0.0,30464.0,IA-LBF,11.0,4.171305108788353e-05
1431,1.0,LR,0.0,33056.0,IA-LBF,11.0,8.782410522714196e-06
1432,2.0,LR,0.0,36880.0,IA-LBF,11.0,1.0519106853057735e-05
1433,3.0,LR,0.0,39504.0,IA-LBF,11.0,9.0846382236085e-06
1434,4.0,LR,0.0,41728.0,IA-LBF,11.0,8.99362366229172e-06
1435,5.0,LR,0.0,44944.0,IA-LBF,11.0,1.0528505095802402e-05
1436,6.0,LR,0.00016038492381716118,47328.0,IA-LBF,11.0,1.0266373410294308e-05
1437,7.0,LR,0.00015042117930204573,49952.0,IA-LBF,11.0,7.988261581706407e-06
1438,8.0,LR,0.0001419849495953429,52480.0,IA-LBF,11.0,1.0322880100559544e-05
1439,9.0,LR,0.0001345351809498184,54896.0,IA-LBF,11.0,1.054642849801236e-05
1440,10.0,LR,0.0001278772378516624,57168.0,IA-LBF,11.0,1.0943958020755506e-05
1441,0.0,LR,0.0028504793988079814,144.0,LBF,11.0,1.612556314914026e-05
1442,1.0,LR,0.005160684963640629,144.0,LBF,11.0,8.39263077098799e-06
1443,2.0,LR,0.0064516129032258064,144.0,LBF,11.0,1.0261891788466837e-05
1444,3.0,LR,0.007521773555027712,144.0,LBF,11.0,8.567734872651793e-06
1445,4.0,LR,0.008432630614115491,144.0,LBF,11.0,8.661222655743485e-06
1446,5.0,LR,0.009753593429158111,144.0,LBF,11.0,1.0063539402118857e-05
1447,6.0,LR,0.01090617481956696,144.0,LBF,11.0,9.749882434361194e-06
1448,7.0,LR,0.012033694344163659,144.0,LBF,11.0,7.542651804965648e-06
1449,8.0,LR,0.013488570211557575,144.0,LBF,11.0,9.406381238275159e-06
1450,9.0,LR,0.015875151352078568,144.0,LBF,11.0,9.969961122762636e-06
1451,10.0,LR,0.017135549872122763,144.0,LBF,11.0,1.0372943045443656e-05
1452,0.0,SVM,0.003330771201639764,144.0,CA-LBF I,12.0,3.151819342022002e-05
1453,1.0,SVM,0.03493246390312063,176.0,CA-LBF I,12.0,2.411935339330143e-05
1454,2.0,SVM,0.014944491887275833,176.0,CA-LBF I,12.0,3.8425457428105145e-05
1455,3.0,SVM,0.04607206142941524,176.0,CA-LBF I,12.0,4.1905280465406995e-05
1456,4.0,SVM,0.05608330288637194,176.0,CA-LBF I,12.0,4.734933623634433e-05
1457,5.0,SVM,0.017546848381601362,208.0,CA-LBF I,12.0,5.7672069280474017e-05
1458,6.0,SVM,0.06429483088704531,208.0,CA-LBF I,12.0,5.5685360565502775e-05
1459,7.0,SVM,0.018921760024027633,208.0,CA-LBF I,12.0,8.392928791640949e-05
1460,8.0,SVM,0.014743407995463568,208.0,CA-LBF I,12.0,8.820496081314562e-05
1461,9.0,SVM,0.03514678157823862,272.0,CA-LBF I,12.0,0.0001291574410737924
1462,10.0,SVM,0.04846547314578005,272.0,CA-LBF I,12.0,9.82552209168115e-05
1463,0.0,SVM,0.003330771201639764,144.0,CA-LBF II,12.0,2.8258370214286005e-05
1464,1.0,SVM,0.01047973917093619,176.0,CA-LBF II,12.0,2.677410964649248e-05
1465,2.0,SVM,0.06383432963279248,176.0,CA-LBF II,12.0,3.665017883807297e-05
1466,3.0,SVM,0.0754085449891711,176.0,CA-LBF II,12.0,4.172671385325832e-05
1467,4.0,SVM,0.11308001461454147,176.0,CA-LBF II,12.0,5.2625707570942605e-05
1468,5.0,SVM,0.11328790459965929,208.0,CA-LBF II,12.0,5.758105471915724e-05
1469,6.0,SVM,0.1148691767708998,208.0,CA-LBF II,12.0,6.136626562804542e-05
1470,7.0,SVM,0.11848625919807779,208.0,CA-LBF II,12.0,7.277268629807692e-05
1471,8.0,SVM,0.11950666288630564,208.0,CA-LBF II,12.0,7.082667519297769e-05
1472,9.0,SVM,0.19727982763264207,272.0,CA-LBF II,12.0,9.637265592008023e-05
1473,10.0,SVM,0.20549872122762147,272.0,CA-LBF II,12.0,8.114658125720747e-05
1474,0.0,SVM,0.0005124263387138099,29392.0,IA-LBF,12.0,3.0829973309953636e-05
1475,1.0,SVM,0.0004657661853749418,32192.0,IA-LBF,12.0,1.0411769028026534e-05
1476,2.0,SVM,0.0002134927412467976,35584.0,IA-LBF,12.0,1.025249354572217e-05
1477,3.0,SVM,0.00019688915140775743,38112.0,IA-LBF,12.0,9.668318562487844e-06
1478,4.0,SVM,0.00018268176835951772,41232.0,IA-LBF,12.0,9.790001073813538e-06
1479,5.0,SVM,0.00017035775127768313,44128.0,IA-LBF,12.0,9.585218310850785e-06
1480,6.0,SVM,0.0001595405232929164,46992.0,IA-LBF,12.0,9.284445748755442e-06
1481,7.0,SVM,0.0001501726986033939,48816.0,IA-LBF,12.0,1.0061164903541613e-05
1482,8.0,SVM,0.0001417635384179189,51344.0,IA-LBF,12.0,9.70973294390958e-06
1483,9.0,SVM,0.00013466199838405601,54624.0,IA-LBF,12.0,1.2047325499092467e-05
1484,10.0,SVM,0.0001278772378516624,57168.0,IA-LBF,12.0,9.874296287489037e-06
1485,0.0,SVM,0.003330771201639764,144.0,LBF,12.0,1.3475031867576908e-05
1486,1.0,SVM,0.004424778761061947,144.0,LBF,12.0,9.820174379467469e-06
1487,2.0,SVM,0.005977796754910333,144.0,LBF,12.0,9.764279567354447e-06
1488,3.0,SVM,0.006497341996455995,144.0,LBF,12.0,9.219181488163739e-06
1489,4.0,SVM,0.007489952502740226,144.0,LBF,12.0,9.321078225290133e-06
1490,5.0,SVM,0.008517887563884156,144.0,LBF,12.0,9.256279814787425e-06
1491,6.0,SVM,0.009891512444160817,144.0,LBF,12.0,8.857175862714804e-06
1492,7.0,SVM,0.011262952395254542,144.0,LBF,12.0,9.607128690533232e-06
1493,8.0,SVM,0.012049900765523107,144.0,LBF,12.0,9.238843858365953e-06
1494,9.0,SVM,0.014678157823862106,144.0,LBF,12.0,1.1631951758370826e-05
1495,10.0,SVM,0.017135549872122763,144.0,LBF,12.0,9.393989420234538e-06
1496,0.0,NN,0.01972841404048168,144.0,CA-LBF I,12.0,0.0016966827685711663
1497,1.0,NN,0.022589659990684675,176.0,CA-LBF I,12.0,8.271492368452777e-05
1498,2.0,NN,0.04782237403928266,176.0,CA-LBF I,12.0,9.705515817982527e-05
1499,3.0,NN,0.08820633983067533,176.0,CA-LBF I,12.0,0.00012101523609082234
1500,4.0,NN,0.07051516258677384,176.0,CA-LBF I,12.0,0.00014301256520124887
1501,5.0,NN,0.039182282793867124,208.0,CA-LBF I,12.0,0.0002012970041931912
1502,6.0,NN,0.029993618379068283,208.0,CA-LBF I,12.0,0.00022462995533140186
1503,7.0,NN,0.03348851178855684,208.0,CA-LBF I,12.0,0.00025743357604853575
1504,8.0,NN,0.03870144598809186,208.0,CA-LBF I,12.0,0.0002758626878385484
1505,9.0,NN,0.05790465930514409,272.0,CA-LBF I,12.0,0.00035579635794593984
1506,10.0,NN,0.07071611253196931,272.0,CA-LBF I,12.0,0.00032411295757967814
1507,0.0,NN,0.034844991032539074,144.0,CA-LBF II,12.0,0.001355471814037731
1508,1.0,NN,0.10968793665579879,176.0,CA-LBF II,12.0,0.0015933108032986337
1509,2.0,NN,0.19128949615713065,176.0,CA-LBF II,12.0,0.0014847526906436904
1510,3.0,NN,0.22740696987595985,176.0,CA-LBF II,12.0,0.001976037915811499
1511,4.0,NN,0.2650712458896602,176.0,CA-LBF II,12.0,0.0019454075587735631
1512,5.0,NN,0.3028960817717206,208.0,CA-LBF II,12.0,0.0020416890931821956
1513,6.0,NN,0.3201978302488832,208.0,CA-LBF II,12.0,0.0017198282071309873
1514,7.0,NN,0.349602042348701,208.0,CA-LBF II,12.0,0.0015603053594577337
1515,8.0,NN,0.36022115111993197,208.0,CA-LBF II,12.0,0.001579962748251933
1516,9.0,NN,0.39105844330729866,272.0,CA-LBF II,12.0,0.0017177984273359335
1517,10.0,NN,0.41010230179028134,272.0,CA-LBF II,12.0,0.0016740082207439843
1518,0.0,NN,0.009736100435562388,19440.0,IA-LBF,12.0,0.0013429431776638963
1519,1.0,NN,0.014205868653935725,22016.0,IA-LBF,12.0,2.1911260992659573e-05
1520,2.0,NN,0.01601195559350982,23968.0,IA-LBF,12.0,2.2209036894359035e-05
1521,3.0,NN,0.017916912778105927,26160.0,IA-LBF,12.0,2.0940274123828935e-05
1522,4.0,NN,0.018085495067592255,28432.0,IA-LBF,12.0,2.1391884419927955e-05
1523,5.0,NN,0.019931856899488926,30768.0,IA-LBF,12.0,2.1140605087596847e-05
1524,6.0,NN,0.021218889597957882,33760.0,IA-LBF,12.0,2.118951317674157e-05
1525,7.0,NN,0.023426940982129447,36416.0,IA-LBF,12.0,2.2403911344722502e-05
1526,8.0,NN,0.024241565069464135,38224.0,IA-LBF,12.0,2.0660630382767835e-05
1527,9.0,NN,0.024912469701050363,40928.0,IA-LBF,12.0,2.622852206478e-05
1528,10.0,NN,0.026342710997442457,43216.0,IA-LBF,12.0,2.11741473223712e-05
1529,0.0,NN,0.02792723545990264,144.0,LBF,12.0,4.098888250650028e-05
1530,1.0,NN,0.031672100605496044,144.0,LBF,12.0,2.114901404163155e-05
1531,2.0,NN,0.035439795046968404,144.0,LBF,12.0,2.1511588353833715e-05
1532,3.0,NN,0.037408938767473914,144.0,LBF,12.0,2.034818483091489e-05
1533,4.0,NN,0.04092071611253197,144.0,LBF,12.0,2.0296247173641726e-05
1534,5.0,NN,0.043270868824531517,144.0,LBF,12.0,1.9947522903379068e-05
1535,6.0,NN,0.04594767070835992,144.0,LBF,12.0,1.939616926990279e-05
1536,7.0,NN,0.04940681784051659,144.0,LBF,12.0,2.0970921506505e-05
1537,8.0,NN,0.049759001984689535,144.0,LBF,12.0,1.9972636645152515e-05
1538,9.0,NN,0.051036897387557234,144.0,LBF,12.0,2.5203966549181392e-05
1539,10.0,NN,0.053069053708439895,144.0,LBF,12.0,2.0442038712531267e-05
1540,0.0,LR,0.003330771201639764,144.0,CA-LBF I,12.0,3.379661346150336e-05
1541,1.0,LR,0.01793199813693526,176.0,CA-LBF I,12.0,5.711707831418366e-05
1542,2.0,LR,0.019000853970964987,176.0,CA-LBF I,12.0,6.635109913299687e-05
1543,3.0,LR,0.010632014176018901,176.0,CA-LBF I,12.0,7.468189935961205e-05
1544,4.0,LR,0.019912312751187433,176.0,CA-LBF I,12.0,8.03604165548111e-05
1545,5.0,LR,0.017206132879045998,208.0,CA-LBF I,12.0,8.934711519613305e-05
1546,6.0,LR,0.020580727504786216,208.0,CA-LBF I,12.0,9.45084308140491e-05
1547,7.0,LR,0.013515542874305451,208.0,CA-LBF I,12.0,0.00010925965100960524
1548,8.0,LR,0.015735752764389,208.0,CA-LBF I,12.0,0.00011616982442177754
1549,9.0,LR,0.03514678157823862,272.0,CA-LBF I,12.0,0.0001352522328588918
1550,10.0,LR,0.020588235294117647,272.0,CA-LBF I,12.0,0.00013386236654745566
1551,0.0,LR,0.003330771201639764,144.0,CA-LBF II,12.0,3.3726400056484456e-05
1552,1.0,LR,0.017233348858872847,176.0,CA-LBF II,12.0,5.817907974433107e-05
1553,2.0,LR,0.029035012809564473,176.0,CA-LBF II,12.0,6.70990013977304e-05
1554,3.0,LR,0.032486709982279975,176.0,CA-LBF II,12.0,7.323852713177313e-05
1555,4.0,LR,0.039824625502374866,176.0,CA-LBF II,12.0,7.985390073530902e-05
1556,5.0,LR,0.04650766609880749,208.0,CA-LBF II,12.0,8.839739803456667e-05
1557,6.0,LR,0.05344607530312699,208.0,CA-LBF II,12.0,9.359341896992959e-05
1558,7.0,LR,0.05631476197627271,208.0,CA-LBF II,12.0,0.00010530170432743065
1559,8.0,LR,0.05982421321236178,208.0,CA-LBF II,12.0,0.00011037640165142607
1560,9.0,LR,0.07460274710476704,272.0,CA-LBF II,12.0,0.0001412473944269446
1561,10.0,LR,0.08145780051150896,272.0,CA-LBF II,12.0,0.00012329561546785668
1562,0.0,LR,0.0005124263387138099,29392.0,IA-LBF,12.0,3.972533831096265e-05
1563,1.0,LR,0.0004657661853749418,32192.0,IA-LBF,12.0,9.199395713964439e-06
1564,2.0,LR,0.0002134927412467976,35584.0,IA-LBF,12.0,9.319594292225184e-06
1565,3.0,LR,0.00019688915140775743,38112.0,IA-LBF,12.0,8.75767830496507e-06
1566,4.0,LR,0.00018268176835951772,41232.0,IA-LBF,12.0,8.768560480774686e-06
1567,5.0,LR,0.00017035775127768313,44128.0,IA-LBF,12.0,8.802690941268477e-06
1568,6.0,LR,0.0001595405232929164,46992.0,IA-LBF,12.0,8.408096376922671e-06
1569,7.0,LR,0.0003003453972067878,48816.0,IA-LBF,12.0,9.21207753139821e-06
1570,8.0,LR,0.0002835270768358378,51344.0,IA-LBF,12.0,8.785303318079197e-06
1571,9.0,LR,0.00026932399676811203,54624.0,IA-LBF,12.0,1.1059945437615725e-05
1572,10.0,LR,0.0002557544757033248,57168.0,IA-LBF,12.0,8.98803346122377e-06
1573,0.0,LR,0.003330771201639764,144.0,LBF,12.0,1.2852766803491895e-05
1574,1.0,LR,0.004424778761061947,144.0,LBF,12.0,8.695353116237276e-06
1575,2.0,LR,0.005977796754910333,144.0,LBF,12.0,8.736408597700824e-06
1576,3.0,LR,0.006497341996455995,144.0,LBF,12.0,8.34910206774953e-06
1577,4.0,LR,0.007489952502740226,144.0,LBF,12.0,8.313487674190791e-06
1578,5.0,LR,0.008517887563884156,144.0,LBF,12.0,8.36295210968904e-06
1579,6.0,LR,0.009891512444160817,144.0,LBF,12.0,8.01304521778765e-06
1580,7.0,LR,0.011413125093857937,144.0,LBF,12.0,8.64403659241611e-06
1581,8.0,LR,0.012191664303941026,144.0,LBF,12.0,8.301526741773325e-06
1582,9.0,LR,0.014812819822246161,144.0,LBF,12.0,1.0346176718475913e-05
1583,10.0,LR,0.017263427109974423,144.0,LBF,12.0,8.520614084731517e-06
1584,0.0,SVM,0.0035759897828863347,144.0,CA-LBF I,13.0,2.2606092078663477e-05
