,Batch,Classifier,FPS,Memory,Method,Run,Time
965,8.0,SVM,0.007840772014475271,144.0,LBF,8.0,2.6152684138371394e-05
966,9.0,SVM,0.01192504258943782,144.0,LBF,8.0,2.0526267670013094e-05
967,10.0,SVM,0.01568415359653867,144.0,LBF,8.0,2.4337034959059496e-05
968,0.0,NN,0.01958650707290533,144.0,CA-LBF I,8.0,0.0004020427024527772
969,1.0,NN,0.030753968253968252,176.0,CA-LBF I,8.0,9.614131489738089e-05
970,2.0,NN,0.9918256130790191,176.0,CA-LBF I,8.0,5.6072662436896984e-05
971,3.0,NN,0.9631490787269682,176.0,CA-LBF I,8.0,5.584857502921683e-05
972,4.0,NN,0.0015515903801396431,176.0,CA-LBF I,8.0,0.00026196469374693154
973,5.0,NN,0.0014503263234227702,208.0,CA-LBF I,8.0,0.00033756032016107944
974,6.0,NN,0.002028397565922921,208.0,CA-LBF I,8.0,0.0003403952864349866
975,7.0,NN,0.9917564996829423,208.0,CA-LBF I,8.0,5.349877116444347e-05
976,8.0,NN,0.9927623642943305,208.0,CA-LBF I,8.0,6.39787087073693e-05
977,9.0,NN,0.9687677455990914,272.0,CA-LBF I,8.0,5.156915266435225e-05
978,10.0,NN,0.003244997295835587,272.0,CA-LBF I,8.0,0.0006098039857633822
979,0.0,NN,0.029379760609358,144.0,CA-LBF II,8.0,0.0004032452465736703
980,1.0,NN,1.0,176.0,CA-LBF II,8.0,0.00019038570383207395
981,2.0,NN,1.0,176.0,CA-LBF II,8.0,0.00018055582307075543
982,3.0,NN,1.0,176.0,CA-LBF II,8.0,0.00029881925530772394
983,4.0,NN,1.0,176.0,CA-LBF II,8.0,0.0001473674357263117
984,5.0,NN,1.0,208.0,CA-LBF II,8.0,0.0002292857144048305
985,6.0,NN,1.0,208.0,CA-LBF II,8.0,0.00045940393958586814
986,7.0,NN,1.0,208.0,CA-LBF II,8.0,0.0005060237842601734
987,8.0,NN,1.0,208.0,CA-LBF II,8.0,0.0003891908205472506
988,9.0,NN,1.0,272.0,CA-LBF II,8.0,0.00017964970934522022
989,10.0,NN,1.0,272.0,CA-LBF II,8.0,0.00020036068591442737
990,0.0,NN,0.0,28928.0,IA-LBF,8.0,0.0004069724148266936
991,1.0,NN,0.0,31392.0,IA-LBF,8.0,5.866530163040578e-05
992,2.0,NN,0.0,34752.0,IA-LBF,8.0,5.60791766057249e-05
993,3.0,NN,0.0,38496.0,IA-LBF,8.0,5.6682388639189505e-05
994,4.0,NN,0.0,41824.0,IA-LBF,8.0,5.518543264253543e-05
995,5.0,NN,0.0,44656.0,IA-LBF,8.0,5.792529205155503e-05
996,6.0,NN,0.0,47328.0,IA-LBF,8.0,5.16899296494781e-05
997,7.0,NN,0.0,49440.0,IA-LBF,8.0,5.2759935567667195e-05
998,8.0,NN,0.0,51440.0,IA-LBF,8.0,6.326083298567887e-05
999,9.0,NN,0.0,53280.0,IA-LBF,8.0,4.993297241546295e-05
1000,10.0,NN,0.0,56512.0,IA-LBF,8.0,5.936622619628906e-05
1001,0.0,NN,0.998911860718172,144.0,LBF,8.0,5.057452476187928e-05
1002,1.0,NN,0.9990079365079365,144.0,LBF,8.0,5.411580612099236e-05
1003,2.0,NN,0.9990917347865577,144.0,LBF,8.0,5.0772734678508155e-05
1004,3.0,NN,0.9991624790619765,144.0,LBF,8.0,5.085872170703659e-05
1005,4.0,NN,0.9992242048099301,144.0,LBF,8.0,5.014476880349748e-05
1006,5.0,NN,0.9992748368382887,144.0,LBF,8.0,5.2806458186582136e-05
1007,6.0,NN,0.9986477349560514,144.0,LBF,8.0,4.716779364914191e-05
1008,7.0,NN,0.9968294229549778,144.0,LBF,8.0,4.810291332202953e-05
1009,8.0,NN,0.9963811821471653,144.0,LBF,8.0,5.788986499492939e-05
1010,9.0,NN,0.9960249858035207,144.0,LBF,8.0,4.543445922516205e-05
1011,10.0,NN,0.9962141698215251,144.0,LBF,8.0,5.39598884163322e-05
1012,0.0,LR,0.001088139281828074,144.0,CA-LBF I,8.0,3.0872527867147364e-05
1013,1.0,LR,0.0,176.0,CA-LBF I,8.0,4.5483229590243984e-05
1014,2.0,LR,0.0027247956403269754,176.0,CA-LBF I,8.0,5.140330622104999e-05
1015,3.0,LR,0.023450586264656615,176.0,CA-LBF I,8.0,4.863739013671875e-05
1016,4.0,LR,0.0031031807602792862,176.0,CA-LBF I,8.0,8.910601256323642e-05
1017,5.0,LR,0.0014503263234227702,208.0,CA-LBF I,8.0,6.913878227192196e-05
1018,6.0,LR,0.0,208.0,CA-LBF I,8.0,4.275509568511462e-05
1019,7.0,LR,0.0031705770450221942,208.0,CA-LBF I,8.0,2.801942301320506e-05
1020,8.0,LR,0.0030156815440289505,208.0,CA-LBF I,8.0,2.9718482887351906e-05
1021,9.0,LR,0.0017035775127768314,272.0,CA-LBF I,8.0,3.114375439318982e-05
1022,10.0,LR,0.0016224986479177934,272.0,CA-LBF I,8.0,2.8449100452465016e-05
1023,0.0,LR,0.001088139281828074,144.0,CA-LBF II,8.0,3.0429657191446383e-05
1024,1.0,LR,0.001984126984126984,176.0,CA-LBF II,8.0,5.204690610124765e-05
1025,2.0,LR,0.0018165304268846503,176.0,CA-LBF II,8.0,4.2252201851599855e-05
1026,3.0,LR,0.015912897822445562,176.0,CA-LBF II,8.0,0.00010215258989177766
